id,unitType,chassis,model,name,fileName,relativePath,mulId,tonnage,weightClass,bv,bvSource,costCBills,costSource,techBase,rulesLevel,year,era,role,source,walkMP,runMP,jumpMP,engineRating,engineType,gyroType,cockpitType,heatSinkCount,heatSinkType,armorType,structureType,armorPoints,armorTonnage,weaponCount,weaponSummary,warnings
meks-meks-isp3-arana-militiamech-ara-s-1,meks,Araña,ARA-S-1 MilitiaMech,Araña ARA-S-1 MilitiaMech,Arana MilitiaMech ARA-S-1.mtf,meks/ISP3/Arana MilitiaMech ARA-S-1.mtf,5798,40,Medium,1092,calculated,2738867,calculated,Clan,Advanced,3087,Republic,,Interstellar Players 3,5,8,,200,Standard Fusion,Standard,Standard,15,Single,Heavy Industrial(Clan),Clan Industrial,152,9.5,3,3x ER Medium Laser,
meks-meks-3085u-cutting-edge-arbalest-2,meks,Arbalest,2,Arbalest 2,Arbalest 2.mtf,meks/3085u/Cutting Edge/Arbalest 2.mtf,60,25,Light,1098,calculated,2440417,calculated,Clan,Standard,3079,Jihad,Missile Boat,TR:3085,5,10,,125,Standard Fusion,Standard,Standard,10,Double,Standard(Clan),Standard,89,5.56,3,2x ER Medium Laser; LRM 10,
meks-meks-3085u-cutting-edge-arbalest-3,meks,Arbalest,3,Arbalest 3,Arbalest 3.mtf,meks/3085u/Cutting Edge/Arbalest 3.mtf,61,25,Light,921,calculated,2115417,calculated,Clan,Standard,3081,Republic,Brawler,TR:3085,5,8,,125,Standard Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Standard,86,4.48,6,4x ER Small Laser; 2x LRM 10,
meks-meks-3067-arcas-2,meks,Arcas,2,Arcas 2,Arcas 2.mtf,meks/3067/Arcas 2.mtf,3718,65,Heavy,2835,calculated,14520550,calculated,Clan,Standard,3061,Clan Invasion,Skirmisher,TR:3067,5,8,5,325,XL Fusion,Standard,Standard,18,Double,Standard Armor,Endo Steel,211,13.19,4,2x ER PPC; 2x Medium Pulse Laser,
meks-meks-3067-unabridged-clan-meks-arcas-3,meks,Arcas,3,Arcas 3,Arcas 3.mtf,meks/3067 Unabridged/Clan Meks/Arcas 3.mtf,5686,65,Heavy,2305,calculated,16401055,calculated,Clan,Standard,3078,Jihad,Skirmisher,TR:J,5,8,7,325,XL Fusion,Standard,Standard,15,Double,Ferro-Fibrous(Clan),Endo Steel,201,10.47,4,Heavy Large Laser; 2x Medium Pulse Laser; Streak SRM 4,
meks-meks-3075-archangel-c-ang-o-invictus,meks,Archangel,C-ANG-O Invictus,Archangel C-ANG-O Invictus,Archangel C-ANG-O Invictus.mtf,meks/3075/Archangel C-ANG-O Invictus.mtf,65,100,Assault,2216,calculated,21602500,calculated,Inner Sphere,Standard,3069,Jihad,Sniper,TR:3075,3,5,3,300,Compact Fusion,Compact Gyro,Small Cockpit,13,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,2,Heavy PPC; Plasma Rifle,
meks-meks-3075-archangel-c-ang-oa-dominus,meks,Archangel,C-ANG-OA Dominus,Archangel C-ANG-OA Dominus,Archangel C-ANG-OA Dominus.mtf,meks/3075/Archangel C-ANG-OA Dominus.mtf,66,100,Assault,2134,calculated,21750000,calculated,Inner Sphere,Standard,3069,Jihad,Juggernaut,TR:3075,3,5,,300,Compact Fusion,Compact Gyro,Small Cockpit,20,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,5,2x Heavy PPC; 2x ER Medium Laser; Snub-Nose PPC,
meks-meks-3075-archangel-c-ang-ob-infernus,meks,Archangel,C-ANG-OB Infernus,Archangel C-ANG-OB Infernus,Archangel C-ANG-OB Infernus.mtf,meks/3075/Archangel C-ANG-OB Infernus.mtf,67,100,Assault,2069,calculated,22225000,calculated,Inner Sphere,Standard,3069,Jihad,Sniper,TR:3075,3,5,,300,Compact Fusion,Compact Gyro,Small Cockpit,20,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,5,2x Light PPC; Heavy PPC; 2x Snub-Nose PPC,
meks-meks-3075-archangel-c-ang-oc-comminus,meks,Archangel,C-ANG-OC Comminus,Archangel C-ANG-OC Comminus,Archangel C-ANG-OC Comminus.mtf,meks/3075/Archangel C-ANG-OC Comminus.mtf,68,100,Assault,2010,calculated,22268125,calculated,Inner Sphere,Standard,3069,Jihad,Juggernaut,TR:3075,3,5,,300,Compact Fusion,Compact Gyro,Small Cockpit,15,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,5,2x MRM 40; 2x ER Medium Laser; ER Small Laser,
meks-meks-3075-archangel-c-ang-od-luminos,meks,Archangel,C-ANG-OD Luminos,Archangel C-ANG-OD Luminos,Archangel C-ANG-OD Luminos.mtf,meks/3075/Archangel C-ANG-OD Luminos.mtf,69,100,Assault,2105,calculated,22423125,calculated,Inner Sphere,Standard,3069,Jihad,Juggernaut,TR:3075,3,5,3,300,Compact Fusion,Compact Gyro,Small Cockpit,17,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,8,2x ER PPC; 4x Medium Pulse Laser; Small Pulse Laser; ER Small Laser,
meks-meks-3075-archangel-c-ang-oe-eminus,meks,Archangel,C-ANG-OE Eminus,Archangel C-ANG-OE Eminus,Archangel C-ANG-OE Eminus.mtf,meks/3075/Archangel C-ANG-OE Eminus.mtf,70,100,Assault,2097,calculated,21916250,calculated,Inner Sphere,Standard,3072,Jihad,Sniper,TR:3075,3,5,,300,Compact Fusion,Compact Gyro,Small Cockpit,19,Double,Standard(Inner Sphere),IS Endo Steel,307,19.19,6,2x ER PPC; 2x ER Small Laser; Light PPC; ER Large Laser,
meks-meks-rec-guides-ilclan-vol-10-archer-wolf,meks,Archer,(Wolf),Archer (Wolf),Archer (Wolf).mtf,meks/Rec Guides ilClan/Vol 10/Archer (Wolf).mtf,72,70,Heavy,2365,calculated,8112173,calculated,Clan,Standard,3055,Clan Invasion,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,15,Double,Ferro-Fibrous(Clan),Clan Endo Steel,211,10.99,7,2x ER Large Laser; 2x LRM 20; 2x Small Pulse Laser; Anti-Missile System,
meks-meks-3039u-archer-arc-2k,meks,Archer,ARC-2K,Archer ARC-2K,Archer ARC-2K.mtf,meks/3039u/Archer ARC-2K.mtf,73,70,Heavy,1356,calculated,5966773,calculated,Inner Sphere,Introductory,2856,Succession Wars,Missile Boat,TR:3039,4,6,,280,Standard Fusion,Standard,Standard,12,Single,Standard(Inner Sphere),Standard,176,11,4,2x Large Laser; 2x LRM 15,
meks-meks-3039u-archer-arc-2r,meks,Archer,ARC-2R,Archer ARC-2R,Archer ARC-2R.mtf,meks/3039u/Archer ARC-2R.mtf,74,70,Heavy,1477,calculated,6180973,calculated,Inner Sphere,Introductory,2474,Star League,Missile Boat,TR:3039,4,6,,280,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),IS Standard,208,13,6,4x Medium Laser; 2x LRM 20,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-2rb,meks,Archer,ARC-2Rb,Archer ARC-2Rb,Archer ARC-2Rb.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-2Rb.mtf,75,70,Heavy,1705,calculated,6876273,calculated,Inner Sphere,Standard,2752,Star League,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,5,3x Medium Laser; 2x LRM 20,
meks-meks-3039u-archer-arc-2s,meks,Archer,ARC-2S,Archer ARC-2S,Archer ARC-2S.mtf,meks/3039u/Archer ARC-2S.mtf,76,70,Heavy,1393,calculated,6129973,calculated,Inner Sphere,Introductory,2915,Succession Wars,Missile Boat,TR:3039,4,6,,280,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,208,13,8,4x Medium Laser; 2x LRM 15; 2x SRM 4,
meks-meks-3039u-archer-arc-2w,meks,Archer,ARC-2W,Archer ARC-2W,Archer ARC-2W.mtf,meks/3039u/Archer ARC-2W.mtf,77,70,Heavy,1338,calculated,6197973,calculated,Inner Sphere,Introductory,3010,Succession Wars,Missile Boat,TR:3039,4,6,,280,Standard Fusion,Standard,Standard,10,Single,Standard(Inner Sphere),Standard,160,10,6,2x Medium Laser; 2x LRM 20; 2x SRM 4,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-4m,meks,Archer,ARC-4M,Archer ARC-4M,Archer ARC-4M.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-4M.mtf,78,70,Heavy,1705,calculated,6944273,calculated,Inner Sphere,Standard,3049,Succession Wars,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,6,4x Medium Laser; 2x LRM 20,
meks-meks-force-manuals-mercs-archer-arc-4m-ismail,meks,Archer,ARC-4M (Ismail),Archer ARC-4M (Ismail),Archer ARC-4M (Ismail).mtf,meks/Force Manuals/Mercs/Archer ARC-4M (Ismail).mtf,8275,70,Heavy,1500,calculated,6679073,calculated,Inner Sphere,Standard,3050,Clan Invasion,Juggernaut,FM:M,4,6,,280,Standard Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,12,2x Medium Laser; 8x SRM 4; 2x Medium Pulse Laser,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-4m2,meks,Archer,ARC-4M2,Archer ARC-4M2,Archer ARC-4M2.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-4M2.mtf,7730,70,Heavy,1742,calculated,7216273,calculated,Inner Sphere,Standard,3086,Republic,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,6,4x ER Medium Laser; 2x LRM 20,
meks-meks-tukayyid-archer-arc-5cs,meks,Archer,ARC-5CS,Archer ARC-5CS,Archer ARC-5CS.mtf,meks/Tukayyid/Archer ARC-5CS.mtf,7598,70,Heavy,1609,calculated,13958473,calculated,Inner Sphere,Standard,3052,Clan Invasion,Missile Boat,BoT,4,6,,280,XL Fusion,Standard,Standard,11,Double,Standard(Inner Sphere),IS Endo Steel,184,11.5,6,2x Medium Laser; 4x LRM 15,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-5r,meks,Archer,ARC-5R,Archer ARC-5R,Archer ARC-5R.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-5R.mtf,79,70,Heavy,1672,calculated,7083673,calculated,Inner Sphere,Standard,3050,Clan Invasion,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,12,Double,Standard(Inner Sphere),IS Endo Steel,184,11.5,4,2x ER Large Laser; 2x LRM 15,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-5s,meks,Archer,ARC-5S,Archer ARC-5S,Archer ARC-5S.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-5S.mtf,80,70,Heavy,1371,calculated,13218973,calculated,Inner Sphere,Standard,3050,Clan Invasion,Missile Boat,RG10,4,6,,280,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Standard,208,13,9,4x Medium Pulse Laser; 2x Streak SRM 2; 2x LRM 15; Narc Missile Beacon,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-5w,meks,Archer,ARC-5W,Archer ARC-5W,Archer ARC-5W.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-5W.mtf,81,70,Heavy,1373,calculated,13218973,calculated,Inner Sphere,Standard,3050,Clan Invasion,Missile Boat,RG10,4,6,,280,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Standard,208,13,5,2x SRM 4; 2x LRM 20; Narc Missile Beacon,
meks-meks-3085u-phoenix-archer-arc-6s,meks,Archer,ARC-6S,Archer ARC-6S,Archer ARC-6S.mtf,meks/3085u/Phoenix/Archer ARC-6S.mtf,82,70,Heavy,1694,calculated,11329565,calculated,Inner Sphere,Standard,3067,Civil War,Missile Boat,TR:3085S,4,6,,280,Light Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),Endo Steel,217,13.56,7,2x Streak SRM 2; 2x LRM 20; 2x Medium Laser; ER Small Laser,
meks-meks-3085u-phoenix-archer-arc-6w,meks,Archer,ARC-6W,Archer ARC-6W,Archer ARC-6W.mtf,meks/3085u/Phoenix/Archer ARC-6W.mtf,83,70,Heavy,1338,calculated,6044973,calculated,Inner Sphere,Standard,3067,Civil War,Brawler,TR:3085S,4,6,,280,Standard Fusion,Standard,Standard,20,Single,Standard(Inner Sphere),Standard,217,13.56,14,4x Medium Laser; 8x Rocket Launcher 20; 2x Rocket Launcher 10,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-7c,meks,Archer,ARC-7C,Archer ARC-7C,Archer ARC-7C.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-7C.mtf,7731,70,Heavy,2452,calculated,16943107,calculated,Mixed,Standard,3119,Republic,Missile Boat,RG10,5,8,,350,XL Fusion,Standard,Standard,14,Double,Standard(Inner Sphere),IS Standard,208,13,6,4x ER Medium Laser; 2x LRM 20,
meks-meks-3085u-phoenix-archer-arc-7l,meks,Archer,ARC-7L,Archer ARC-7L,Archer ARC-7L.mtf,meks/3085u/Phoenix/Archer ARC-7L.mtf,84,70,Heavy,1881,calculated,7298270,calculated,Inner Sphere,Standard,3067,Civil War,Missile Boat,TR:CI,3,5,3,210,Standard Fusion,Standard,Standard,12,Double,Stealth(Inner Sphere),IS Standard,200,12.5,4,2x LRM 20; 2x ER Medium Laser,
meks-meks-3085u-phoenix-archer-arc-7s,meks,Archer,ARC-7S,Archer ARC-7S,Archer ARC-7S.mtf,meks/3085u/Phoenix/Archer ARC-7S.mtf,85,70,Heavy,1658,calculated,11405300,calculated,Inner Sphere,Standard,3070,Jihad,Missile Boat,TR:3085,4,6,,280,Light Fusion,Standard,Standard,10,Double,Heavy Ferro-Fibrous(Inner Sphere),Standard,217,10.94,6,2x Streak SRM 2; 2x LRM 20; ER Medium Laser; Small Pulse Laser,
meks-meks-3085u-phoenix-archer-arc-8m,meks,Archer,ARC-8M,Archer ARC-8M,Archer ARC-8M.mtf,meks/3085u/Phoenix/Archer ARC-8M.mtf,86,70,Heavy,1759,calculated,7185673,calculated,Inner Sphere,Standard,3067,Civil War,Missile Boat,TR:3085S,4,6,,280,Standard Fusion,Standard,Standard,12,Double,Standard(Inner Sphere),Endo Steel,216,13.5,6,3x ER Medium Laser; 2x LRM 15; ER Large Laser,
meks-meks-3085u-phoenix-archer-arc-9k,meks,Archer,ARC-9K,Archer ARC-9K,Archer ARC-9K.mtf,meks/3085u/Phoenix/Archer ARC-9K.mtf,87,70,Heavy,1391,calculated,7042873,calculated,Inner Sphere,Standard,3071,Jihad,Sniper,TR:3085,4,6,,280,Standard Fusion,Standard,Standard,13,Double,Standard(Inner Sphere),Endo Steel,216,13.5,7,3x Light PPC; 4x MML 5,
meks-meks-3145-ntnu-rs-archer-arc-9kc,meks,Archer,ARC-9KC,Archer ARC-9KC,Archer ARC-9KC.mtf,meks/3145/NTNU RS/Archer ARC-9KC.mtf,6875,70,Heavy,1361,calculated,6498873,calculated,Inner Sphere,Advanced,3089,Republic,Sniper,RS:3145-NTNU,4,6,,280,Standard Fusion,Standard,Standard,13,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,7,2x Light PPC; 4x MML 5; ER Medium Laser,
meks-meks-3085u-phoenix-archer-arc-9m,meks,Archer,ARC-9M,Archer ARC-9M,Archer ARC-9M.mtf,meks/3085u/Phoenix/Archer ARC-9M.mtf,88,70,Heavy,1811,calculated,11371640,calculated,Inner Sphere,Standard,3076,Jihad,Missile Boat,TR:3085,3,5,5,210,Light Fusion,Standard,Standard,10,Double,Light Ferro-Fibrous(Inner Sphere),Standard,186,10.97,6,2x Light PPC; 2x LRM 15; 2x ER Medium Laser,
meks-meks-rec-guides-ilclan-vol-10-archer-arc-9r,meks,Archer,ARC-9R,Archer ARC-9R,Archer ARC-9R.mtf,meks/Rec Guides ilClan/Vol 10/Archer ARC-9R.mtf,7732,70,Heavy,1668,calculated,12236940,calculated,Inner Sphere,Standard,3134,Dark Age,Missile Boat,RG10,4,6,,280,Light Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,216,13.5,4,2x ER Medium Laser; 2x Extended LRM 15,
meks-meks-rec-guides-ilclan-vol-10-archer-c,meks,Archer,C,Archer C,Archer C.mtf,meks/Rec Guides ilClan/Vol 10/Archer C.mtf,90,70,Heavy,1883,calculated,6486973,calculated,Mixed,Advanced,2824,Succession Wars,Missile Boat,RG10,4,6,,280,Standard Fusion,Standard,Standard,20,Single,Standard(Inner Sphere),IS Standard,208,13,6,4x ER Medium Laser; 2x LRM 20,
meks-meks-force-packs-wolfs-dragoons-archer-c-2,meks,Archer,C 2,Archer C 2,Archer C 2.mtf,meks/Force Packs/Wolfs Dragoons/Archer C 2.mtf,8387,70,Heavy,2202,calculated,7544373,calculated,Clan,Standard,3065,Civil War,Brawler,RSFP:WD,4,6,,280,Standard Fusion,Standard,Standard,12,Double,Ferro-Fibrous(Clan),IS Standard,211,10.99,6,2x Medium Pulse Laser; 2x LRM 20; 2x Streak SRM 4,
meks-meks-3060u-arctic-fox-af1,meks,Arctic Fox,AF1,Arctic Fox AF1,Arctic Fox AF1.mtf,meks/3060u/Arctic Fox AF1.mtf,91,30,Light,983,calculated,5058300,calculated,Inner Sphere,Standard,3059,Clan Invasion,Striker,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,5,2x Medium Laser; ER PPC; 2x SRM 4,
meks-meks-3060u-arctic-fox-af1a,meks,Arctic Fox,AF1A,Arctic Fox AF1A,Arctic Fox AF1A.mtf,meks/3060u/Arctic Fox AF1A.mtf,92,30,Light,858,calculated,5064800,calculated,Inner Sphere,Standard,3059,Clan Invasion,Striker,TR:3060,6,9,6,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,7,4x Medium Pulse Laser; 3x Small Pulse Laser,
meks-meks-3060u-arctic-fox-af1b,meks,Arctic Fox,AF1B,Arctic Fox AF1B,Arctic Fox AF1B.mtf,meks/3060u/Arctic Fox AF1B.mtf,93,30,Light,735,calculated,4954463,calculated,Inner Sphere,Standard,3059,Clan Invasion,Striker,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,2,LB 10-X AC; Medium Laser,
meks-meks-3060u-arctic-fox-af1c,meks,Arctic Fox,AF1C,Arctic Fox AF1C,Arctic Fox AF1C.mtf,meks/3060u/Arctic Fox AF1C.mtf,94,30,Light,948,calculated,5011338,calculated,Inner Sphere,Standard,3059,Clan Invasion,Striker,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,2,ER PPC; Large Pulse Laser,
meks-meks-3060u-arctic-fox-af1d,meks,Arctic Fox,AF1D,Arctic Fox AF1D,Arctic Fox AF1D.mtf,meks/3060u/Arctic Fox AF1D.mtf,95,30,Light,744,calculated,4895800,calculated,Inner Sphere,Standard,3059,Clan Invasion,Missile Boat,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,2,2x LRM 10,
meks-meks-3060u-arctic-fox-af1e,meks,Arctic Fox,AF1E,Arctic Fox AF1E,Arctic Fox AF1E.mtf,meks/3060u/Arctic Fox AF1E.mtf,96,30,Light,1094,calculated,5468125,calculated,Inner Sphere,Standard,3069,Jihad,Sniper,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,6,4x Light PPC; 2x ER Medium Laser,
meks-meks-3060u-arctic-fox-af1f,meks,Arctic Fox,AF1F,Arctic Fox AF1F,Arctic Fox AF1F.mtf,meks/3060u/Arctic Fox AF1F.mtf,97,30,Light,891,calculated,4977050,calculated,Inner Sphere,Standard,3072,Jihad,Striker,TR:3060,6,9,,180,XL Fusion,Standard,Standard,10,Double,Standard(Inner Sphere),IS Endo Steel,96,6,5,2x MML 7; 3x ER Medium Laser,
meks-meks-3060u-arctic-wolf-2,meks,Arctic Wolf,2,Arctic Wolf 2,Arctic Wolf 2.mtf,meks/3060u/Arctic Wolf 2.mtf,100,40,Medium,1511,calculated,7240893,calculated,Clan,Standard,3060,Clan Invasion,Striker,TR:3060,7,11,,280,XL Fusion,Standard,Standard,10,Double,Standard(Clan),Endo Steel,96,6,6,4x SRM 6; Large Pulse Laser; Narc Missile Beacon,
meks-meks-3060u-arctic-wolf-a,meks,Arctic Wolf,A,Arctic Wolf A,Arctic Wolf A.mtf,meks/3060u/Arctic Wolf A.mtf,101,40,Medium,1587,calculated,8953000,calculated,Clan,Standard,3067,Civil War,Missile Boat,TR:3060,6,9,,240,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,134,6.98,6,2x SRM 6; 2x Small Pulse Laser; 2x LRM 15,
meks-meks-3085u-cutting-edge-arctic-wolf-ii-a,meks,Arctic Wolf II,A,Arctic Wolf II A,Arctic Wolf II A.mtf,meks/3085u/Cutting Edge/Arctic Wolf II A.mtf,104,40,Medium,1645,calculated,10193167,calculated,Clan,Standard,3085,Republic,Scout,TR:3085,7,11,7,280,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,124,6.46,6,4x Streak SRM 4; 2x Small Pulse Laser,
meks-meks-3085u-cutting-edge-arctic-wolf-ii-b,meks,Arctic Wolf II,B,Arctic Wolf II B,Arctic Wolf II B.mtf,meks/3085u/Cutting Edge/Arctic Wolf II B.mtf,105,40,Medium,1678,calculated,9571917,calculated,Clan,Standard,3085,Republic,Striker,TR:3085,7,11,7,280,XL Fusion,Standard,Standard,11,Double,Ferro-Fibrous(Clan),Clan Endo Steel,124,6.46,6,4x SRM 4; Small Pulse Laser; Large Pulse Laser,
meks-meks-3085u-cutting-edge-arctic-wolf-ii-c,meks,Arctic Wolf II,C,Arctic Wolf II C,Arctic Wolf II C.mtf,meks/3085u/Cutting Edge/Arctic Wolf II C.mtf,106,40,Medium,1913,calculated,9738167,calculated,Clan,Standard,3085,Republic,Striker,TR:3085,7,11,7,280,XL Fusion,Standard,Standard,12,Double,Ferro-Fibrous(Clan),Clan Endo Steel,124,6.46,4,2x ER Large Laser; 2x SRM 4,
meks-meks-3085u-cutting-edge-arctic-wolf-ii-prime,meks,Arctic Wolf II,Prime,Arctic Wolf II Prime,Arctic Wolf II Prime.mtf,meks/3085u/Cutting Edge/Arctic Wolf II Prime.mtf,107,40,Medium,2111,calculated,9738167,calculated,Clan,Standard,3085,Republic,Striker,TR:3085,7,11,7,280,XL Fusion,Standard,Standard,11,Double,Ferro-Fibrous(Clan),Clan Endo Steel,124,6.46,5,2x ER Medium Laser; 2x LRM 15; Small Pulse Laser,
meks-meks-3060u-arctic-wolf-j,meks,Arctic Wolf,J,Arctic Wolf J,Arctic Wolf J.mtf,meks/3060u/Arctic Wolf J.mtf,102,40,Medium,1786,calculated,9768500,calculated,Clan,Standard,3070,Jihad,Striker,TR:3060,6,9,4,240,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,134,6.98,6,Heavy Medium Laser; 4x Streak SRM 4; Plasma Cannon,
meks-meks-3060u-arctic-wolf-prime,meks,Arctic Wolf,Prime,Arctic Wolf Prime,Arctic Wolf Prime.mtf,meks/3060u/Arctic Wolf Prime.mtf,103,40,Medium,1641,calculated,8823500,calculated,Clan,Standard,3067,Civil War,Striker,TR:3060,6,9,6,240,XL Fusion,Standard,Standard,10,Double,Ferro-Fibrous(Clan),Clan Endo Steel,134,6.98,4,4x Streak SRM 6,
meks-meks-3060u-arctic-wolf,meks,Arctic Wolf,Wolf,Arctic Wolf Wolf,Arctic Wolf.mtf,meks/3060u/Arctic Wolf.mtf,99,40,Medium,1330,calculated,7457893,calculated,Clan,Standard,3059,Clan Invasion,Striker,TR:3060,7,11,,280,XL Fusion,Standard,Standard,10,Double,Standard(Clan),Endo Steel,96,6,9,6x SRM 6; 2x SRM 4; Narc Missile Beacon,
meks-meks-3145-republic-ares-ars-v1-zeus,meks,Ares,ARS-V1 Zeus,Ares ARS-V1 Zeus,Ares ARS-V1 Zeus.mtf,meks/3145/Republic/Ares ARS-V1 Zeus.mtf,6685,135,Assault,2649,calculated,25689172,calculated,Mixed,Advanced,3136,Dark Age,Juggernaut,TR:3145:RotS,2,3,,270,Standard Fusion,Superheavy Gyro,Superheavy Tripod Cockpit,21,Double,Standard(Inner Sphere),IS Endo-Composite,400,25,15,2x ER PPC; 3x Streak SRM 6; 2x ER Medium Laser; 3x ER Small Laser; 2x LRM 5; 3x SRM 2,
meks-meks-3145-republic-ares-ars-v1-hera,meks,Ares,ARS-V1A Hera,Ares ARS-V1A Hera,Ares ARS-V1 Hera.mtf,meks/3145/Republic/Ares ARS-V1 Hera.mtf,6686,135,Assault,2304,calculated,26128475,calculated,Mixed,Advanced,3136,Dark Age,Juggernaut,TR:3145:RotS,2,3,,270,Standard Fusion,Superheavy Gyro,Superheavy Tripod Cockpit,18,Double,Standard(Inner Sphere),IS Endo-Composite,400,25,14,3x Medium ER Pulse Laser; Improved Heavy Gauss Rifle; 2x ER Medium Laser; 3x ER Small Laser; 2x LRM 5; 3x SRM 2,
meks-meks-3145-republic-ares-ars-v1-hades,meks,Ares,ARS-V1B Hades,Ares ARS-V1B Hades,Ares ARS-V1 Hades.mtf,meks/3145/Republic/Ares ARS-V1 Hades.mtf,6687,135,Assault,2285,calculated,26617422,calculated,Mixed,Advanced,3136,Dark Age,Juggernaut,TR:3145:RotS,2,3,,270,Standard Fusion,Superheavy Gyro,Superheavy Tripod Cockpit,12,Double,Standard(Inner Sphere),IS Endo-Composite,400,25,14,2x MRM 20; Ultra AC/10; TSEMP Cannon; 2x ER Medium Laser; 3x ER Small Laser; 2x LRM 5; 3x SRM 2,
meks-meks-3145-republic-ares-ars-v1-aphrodite,meks,Ares,ARS-V1C Aphrodite,Ares ARS-V1C Aphrodite,Ares ARS-V1 Aphrodite.mtf,meks/3145/Republic/Ares ARS-V1 Aphrodite.mtf,6688,135,Assault,2162,calculated,42841234,calculated,Mixed,Advanced,3136,Dark Age,Juggernaut,TR:3145:RotS,2,3,,270,Standard Fusion,Superheavy Gyro,Superheavy Tripod Cockpit,15,Double,Standard(Inner Sphere),IS Endo-Composite,400,25,16,Rotary AC/5; 3x Streak LRM 5; 2x ER Medium Laser; 3x ER Small Laser; 2x LRM 5; 3x SRM 2; 2x C3 Computer (Master),
meks-meks-3145-republic-ares-ars-v1-hephaestus,meks,Ares,ARS-V1D Hephaestus,Ares ARS-V1D Hephaestus,Ares ARS-V1 Hephaestus.mtf,meks/3145/Republic/Ares ARS-V1 Hephaestus.mtf,6689,135,Assault,2379,calculated,25650984,calculated,Mixed,Advanced,3136,Dark Age,Juggernaut,TR:3145:RotS,2,3,,270,Standard Fusion,Superheavy Gyro,Superheavy Tripod Cockpit,23,Double,Standard(Inner Sphere),IS Endo-Composite,400,25,15,2x ER Large Laser; 2x Large Pulse Laser; Light PPC; 2x ER Medium Laser; 3x ER Small Laser; 2x LRM 5; 3x SRM 2,
